AUNumber,InstName,Category,IUNumber,IU,CountyName,StatusDescription,EffectiveDate,PhoneNumber,PhoneNumberExtn,WebAddress,MailingAddressLine1,MailingAddressLine2,MailingCity,MailingState,MailingZipCode,MailingZipCodeExtn,LocationAddressLine1,LocationAddressLine2,LocationCity,LocationState,LocationZipCode,LocationZipCodeExtn,Title,Salutation,FirstName,MiddleInitial,LastName,Suffix,AdminPhoneNumber,AdminPhoneNumberExtn,CommissionStartDate,CommissionExpirationDate,
225238982,Ted Di Renzo Montessori School,"Licensed, Private Academic School",25,Delaware County IU 25,Delaware,Open,10/01/1990,(610)586-0452,,,709 Bartram Ave,,Collingdale,PA,19023,3508,709 Bartram Ave,,Collingdale,PA,19023,,Director,Ms,Connie,,DiRenzo,,(610)565-1402,,,,
300280001,Teddy Bear Day Care,Miscellaneous,,,Franklin,Open,01/22/2002,,,,5256 Buchanan Trail East,,Waynesboro,PA,17268,,5256 Buchanan Trail East,,Waynesboro,PA,17268,,,,,,,,,,,,
362518671,Tee's Driving School,Private Driver Training School,26,Philadelphia IU 26,Philadelphia,Open,10/23/2014,(215)219-0275,,,129 W. Sharpnack Street,,Philadelphia,PA,19119,,129 W. Sharpnack Street,,Philadelphia,PA,19119,,Director,Mr,Thornell, ,Rhett,,(215)219-0275,,,,
300028460,Teen Challenge of Western PA,"Other Private, Non-Licensed Entity",3,Allegheny IU 3,Allegheny,Open,01/13/1993,,,,PO Box 55,,Rural Ridge,PA,15075,0055,PO Box 55,,Rural Ridge,PA,15075,0055,,,,,,,,,,,
300065650,Teen Challenge Training Ctr,"Other Private, Non-Licensed Entity",14,Berks County IU 14,Berks,Open,07/06/1990,(717)933-4181,,,PO Box 98,,Rehrersburg,PA,19550,0098,PO Box 98,,Rehrersburg,PA,19550,0098,,,,,,,,,,,
207651355,Teen Quest,"Other Private, Non-Licensed Entity",7,Westmoreland IU 7,Westmoreland,Open,07/06/1990,(724)547-0500,,,PO Box 500,,Murrysville,PA,15668,0500,PO Box 500,,Murrysville,PA,15668,0500,,,,,,,,,,,
374029191,Teenies Tots Childcare Center,Miscellaneous,,,Allegheny,Open,01/13/2012,(412)761-1836,,,3311 Brighton Road,,Pittsburgh,PA,15212,,3311 Brighton Road,,Pittsburgh,PA,15212,,Director,Ms,Nina,,Stevenson,,,,,,
300510011,Teens Achieving Power,Miscellaneous,,,Philadelphia,Open,09/12/2001,,,,5430 Haverford Avenue,,Philadelphia,PA,19139,,5430 Haverford Avenue,,Philadelphia,PA,19139,,,,,,,,,,,,
300020091,TEETER-TOTTER INC,Miscellaneous,,,Allegheny,Open,08/03/2005,,,,P O BOX 5913,,PITTSBURGH,PA,15210,,801 E WARRINGTON AVENUE,,PITTSBURGH,PA,15210,,,,,,,,,,,,
300157410,Tel Hai Child Day Care,Miscellaneous,25,Delaware County IU 25,Chester,Open,12/07/1993,(610)273-9333,,,Beaver Dam Road,P.O. Box 190,Honeybrook,PA,19344,,Beaver Dam Road,P.O. Box 190,Honeybrook,PA,19344,,Director,Ms,Judie, ,Hudzik,,,,,,
300157420,Tel-Hai Camp,"Other Private, Non-Licensed Entity",24,Chester County IU 24,Chester,Open,07/06/1990,(610)273-3969,,,31 Lasso Dr,,Honey Brook,PA,19344,9261,31 Lasso Dr,,Honey Brook,PA,19344,9261,,,,,,,,,,,
300357510,Tempesta Driving School ,Private Driver Training School,19,Northeastern Educational IU 19,Lackawanna,Open,07/06/1990,(570)347-0219,,,833 Jessup St,,Dunmore,PA,18512,2127,833 Jessup St,,Dunmore,PA,18512,2127,Director,,Gino,S,Tempesta,,(717)347-0219,,,,
923461827,Temple Adath Israel ,Library,,,Montgomery,Open,01/13/1998,(610)664-5150,,,Ruben Library ,Old Lancaster Rd,Merion ,PA,19066,,Ruben Library ,Old Lancaster Rd,Merion ,PA,19066,,,,,,,,,,,,
300467820,Temple Adath Israel Day School,"Licensed, Private Academic School",23,Montgomery County IU 23,Montgomery,Open,10/01/1990,(610)934-1920,,,250 N Highland Ave,,Merion Station,PA,19066,,250 N Highland Ave,,Merion Station,PA,19066,,Director,Ms,Laurie,S,Purcell,,(609)922-4423,,,,
300467840,Temple Beth Hillel Nursery Sch,"Licensed, Private Academic School",23,Montgomery County IU 23,Montgomery,Open,10/01/1990,(610)649-2277,,,1001 Remington Rd,,Wynnewood,PA,19096,0000,1001 Remington Rd,,Wynnewood,PA,19096,,Director,Ms,Judith,M,Scarani,,(610)353-2329,,,,
300518853,Temple Continuing Care Center,Miscellaneous,26,Philadelphia IU 26,Philadelphia,Open,07/26/2000,(215)456-2919,,,5301 Old York Rd,,Philadelphia,PA,19141,,5301 Old York Rd,,Philadelphia,PA,19141,,Director,Ms,Francine,H,Fineman,,,,,,
300516435,"Temple East, Inc.",Miscellaneous,26,Philadelphia IU 26,Philadelphia,Open,08/31/2000,(215)291-3145,,,1741 Frankford Ave,,Philadelphia,PA,19125,,1741 Frankford Ave,,Philadelphia,PA,19125,,Director,Ms,Susan,,Kirchhoff,,,,,,
203028255,Temple Emanuel Nur Sch,"Other Private, Non-Licensed Entity",3,Allegheny IU 3,Allegheny,Open,07/06/1990,(412)279-7687,,,1250 Bower Hill Rd,,Pittsburgh,PA,15243,1304,1250 Bower Hill Rd,,Pittsburgh,PA,15243,1304,,,,,,,,,,,
322090011,Temple Judea,"Licensed, Private Academic School",22,Bucks County IU 22,Bucks,Open,01/30/2003,(215)348-5022,,,PO Box 109,,Furlong,PA,18925,,38 Rogers Rd,,Furlong,PA,18925,,Director,Ms,Sheryl,P,Milstein,,(215)968-6316,,,,
300518877,Temple of Christ Group DC,Miscellaneous,26,Philadelphia IU 26,Philadelphia,Open,01/05/1998,(215)878-2705,,,4862 Lancaster Ave,,Philadelphia,PA,19131,4544,4862 Lancaster Ave,,Philadelphia,PA,19131,4544,Director,Ms,Juliett, ,Williams,,,,,,
300518878,Temple Univ Health System,Miscellaneous,26,Philadelphia IU 26,Philadelphia,Open,07/25/2000,(215)707-2585,,,,,Philadelphia,PA,19134,,,,Philadelphia,PA,19134,,Director,Mr,Jim, ,Hartman,,(215)707-2585,,,,
300518868,Temple Univ/Main Upward Bound,Miscellaneous,26,Philadelphia IU 26,Philadelphia,Open,01/29/1997,(215)204-3251,,,206 Vivacqua Hall,1700 N Broad St,Philadelphia,PA,19122,,206 Vivacqua Hall,1700 N Broad St,Philadelphia,PA,19122,,,,,,,,,,,,
326510137,Temple University Center City-noncredit,Act 48 Independent Provider,,,Philadelphia,Open,11/04/2003,,,,"1515 Market St., Suite 215",,Philadelphia,PA,19102,,"1515 Market St., Suite 215",,Philadelphia,PA,19102,,,,,,,,,,,,
326510089,Temple University Center for Career & Technical Education,Act 48 Independent Provider,,,Philadelphia,Open,10/04/2000,(215)204-6224,,http://www.cte.temple.edu,College of Education,Temple University,Philadelphia,PA,19122,,College of Education,Temple University,Philadelphia,PA,19122,,,,,,,,,,,,
326510138,Temple University College of Arts & Science (PASCEP),Act 48 Independent Provider,,,Philadelphia,Open,06/01/2000,(215)204-1993,,,"Anderson Hall, Room 840, 1114 W. Berks Mall",,Philadelphia,PA,19122,,"Anderson Hall, Room 840, 1114 W. Berks Mall",,Philadelphia,PA,19122,,,,,,,,,,,,
326510139,Temple University College of Education,Act 48 Independent Provider,,,Philadelphia,Open,02/24/2003,(215)204-8017,,,Ritter Hall/Ritter Annex (003-00),,Philadelphia,PA,19122,,Ritter Hall/Ritter Annex (003-00),,Philadelphia,PA,19122,,,,,,,,,,,,
300518860,Temple University Day Care Ctr,"Other Private, Non-Licensed Entity",26,Philadelphia IU 26,Philadelphia,Open,07/06/1990,(215)787-7491,,,1500 N Broad St,,Philadelphia,PA,19121,4311,1500 N Broad St,,Philadelphia,PA,19121,4311,,,,,,,,,,,
323460075,Temple University Fort Washington-Office of Non-Credit,Act 48 Independent Provider,,,Montgomery,Open,03/22/2002,(267)468-8500,,,"401 Commerce Drive, Suite 1000",,Fort Washington,PA,19034,,"401 Commerce Drive, Suite 1000",,Fort Washington,PA,19034,,,,,,,,,,,,
926511119,Temple University Hospital ,Library,,,Philadelphia,Open,08/05/1996,(215)707-4226,,,Diagnostic Imaging Library ,3401 N Broad St,Philadelphia ,PA,19140,,Diagnostic Imaging Library ,3401 N Broad St,Philadelphia ,PA,19140,,,,,,,,,,,,
326510140,Temple University Institute on Disabilities,Act 48 Independent Provider,,,Philadelphia,Open,03/13/2001,(215)204-1356,,,"423 Ritter Annex, 1301 Cecil B. Moore Ave.",,Philadelphia,PA,19122,,"423 Ritter Annex, 1301 Cecil B. Moore Ave.",,Philadelphia,PA,19122,,,,,,,,,,,,
300518855,Temple University Math/Science,Miscellaneous,26,Philadelphia IU 26,Philadelphia,Open,06/12/1997,,,,Seltzer Hall 215,1700 N Broad St,Philadelphia,PA,19121,3429,Seltzer Hall 215,1700 N Broad St,Philadelphia,PA,19121,3429,,,,,,,,,,,
326510141,Temple University Music Preparatory Division,Act 48 Independent Provider,,,Philadelphia,Open,02/16/2005,,,http://www.temple.edu/boyer/musicprep,1515 Market Street,,Philadelphia,PA,19102,,1515 Market Street,,Philadelphia,PA,19102,,,,,,,,,,,,
926511042,Temple University School of Law,Library,,,Philadelphia,Open,05/26/2005,(215)204-7891,,,Law Library,1719 N Broad St,Philadelphia,PA,19124,,Law Library,1719 N Broad St,Philadelphia,PA,19124,,,,,,,,,,,,
326510017,"Temple University, CSPCD",Miscellaneous,26,Philadelphia IU 26,Philadelphia,Open,03/28/2003,(215)204-3424,,,Ritter Annex. 4th Floor,"1301 Cecil B. Moore Ave, Room 481",Philadelphia,PA,19122,,Ritter Annex. 4th Floor,"1301 Cecil B. Moore Ave, Room 481",Philadelphia,PA,19122,,Director,Ms,Shirley,,Moy,,(215)204-3424,,,,
326510016,"Temple University, Institute for Schools and Society (ISS)",Miscellaneous,26,Philadelphia IU 26,Philadelphia,Open,03/28/2003,(215)204-1518,,,1301 Cecil B. Moore Ave.,933 Ritter Annex,Philadelphia,PA,19122,,1301 Cecil B. Moore Avenue,933 Ritter Annex,Philadelphia,PA,19122,,Chief Administrative Officer,Ms,Marion,S,Wells,,(215)204-1518,,,,
326510142,Temple University-Project RAINBOW,Act 48 Independent Provider,,,Philadelphia,Open,12/27/2000,,,,College of Education,,Philadelphia,PA,19122,,College of Education,,Philadelphia,PA,19122,,,,,,,,,,,,
426517601,Temple University/ Main       ,State-Related Commonwealth University,,,Philadelphia,Open,07/01/1986,(215)204-7000,,http://www.temple.edu,1801 North Broad Street,,Philadelphia,PA,19122,6096,1801 North Broad Street,,Philadelphia,PA,19122,6096,Chief Executive Officer,Dr,Neil,D,Theobald,,(215)204-7405,,,,
426517601,Temple University/Ambler Cmp,State-Related Commonwealth University,,,Montgomery,Open,07/01/1986,(215)283-1201,,http://www.temple.edu/ambler,580 Meetinghouse Road,,Ambler,PA,19002,3999,580 Meetinghouse Road,,Ambler,PA,19002,3999,Chief Executive Officer,Dr,Sophia    , ,Wisniewska      ,,,,,,
300518875,Tender Care Child Care Ctr,Miscellaneous,26,Philadelphia IU 26,Philadelphia,Open,07/06/1990,(215)877-4418,,,1462-64 N 52nd St,,Philadelphia,PA,19131,4032,1462-64 N 52nd St,,Philadelphia,PA,19131,4032,Director,Ms,Denise, ,Wing,,,,,,
303020039,Tender Care Learning Center,"Licensed, Private Academic School",3,Allegheny IU 3,Allegheny,Open,04/21/2006,(724)934-0411,,,10 N Meadows Dr,,Wexford,PA,15090,,10 N Meadows Dr,,Wexford,PA,15090,,Director,Ms,Debra,L,Romanelli,,(412)635-8071,,,,
316027284,Tender Care Learning Center,Miscellaneous,,,Allegheny,Open,08/05/2014,(412)872-2155,,,550 Coal Valley Rd.,,Clairton,PA,15025,,550 Coal Valley Rd.,,Clairton,PA,15025,,Director,Ms,Charlene,,Stanchak,,(412)872-2155,,,,
377432811,Tender Care Learning Center,Miscellaneous,,,Mercer,Open,02/25/2013,(724)962-1998,,,1475 North Hermitage Rd,,Hermitage,PA,16148,,1475 North Hermitage Rd,,Hermitage,PA,16148,,Director,Ms,Monika,,Owens,,(724)962-1998,,,,
300077450,Tender Love for Children,"Licensed, Private Academic School",8,Appalachia IU 8,Blair,Open,10/01/1991,(814)942-3816,,,First Lutheran Church,1401 12th Avenue,Altoona,PA,16601,3309,First Lutheran Church,1401 12th Ave,Altoona,PA,16601,,Director,Ms,Barbara,A,Crago,,(814)944-6002,,,,
300658040,Tender Loving Care Day Care C,Miscellaneous,7,Westmoreland IU 7,Westmoreland,Open,10/22/1991,(724)838-7120,,,RR 3 Box 497,,Latrobe,PA,15650,9326,RR 3 Box 497,,Latrobe,PA,15650,9326,Director,Ms,Betty,J,Komlenic,,(724)838-7365,,,,
300408400,Tender Touch Day Care Center,Miscellaneous,18,Luzerne IU 18,Luzerne,Open,01/29/1993,(570)655-6998,,,120 S River St,,Plains,PA,18705,1119,120 S River St,,Plains,PA,18705,1119,Director,,Elizabeth, ,Maconesky,,,,,,
369558652,Tender Years Daycare,Miscellaneous,,,Snyder,Open,05/19/2011,(570)658-2072,,,117 East Market St,,Beavertown,PA,17813,,117 East Market St,,Beavertown,PA,17813,,Director,Ms,Robin,,Trego,,(570)658-2072,,,,
300217140,Tender Years Inc,"Licensed, Private Academic School",15,Capital Area IU 15,Cumberland,Open,10/01/1990,(717)761-7113,,,203 House Ave,,Camp Hill,PA,17011,,203 House Ave,,Camp Hill,PA,17011,,Director,Ms,Rebecca,L,Souders,,(484)241-8341,,,,
300229150,Tender Years Inc,"Licensed, Private Academic School",15,Capital Area IU 15,Dauphin,Open,10/01/1993,(717)533-1466,,,50 E Chocolate Ave,,Hershey,PA,17033,1313,50 E Chocolate Ave,,Hershey,PA,17033,,Director,Ms,Tania,L,Phillips,,(717)564-5526,,,,
315216631,Tender Years Inc,"Licensed, Private Academic School",15,Capital Area IU 15,Cumberland,Open,01/31/2014,(717)590-7050,,,201 Bryant St,,Mechanicsburg,PA,17050,,201 Bryant St,,Mechanicsburg,PA,17050,,Director,Ms,Kimberly,A,Shearer,,(717)766-7741,,,,
300148200,Tender Years Preschool,Miscellaneous,10,Central IU 10,Centre,Open,01/28/1997,(814)355-1549,,,121 Radio Drive,,Bellefonte,PA,16823,8480,121 Radio Drive,,Bellefonte,PA,16823,8480,Director,Ms,Susanne,I,Heckman,,(814)353-1982,,,,
307513341,"Teray, Inc dba Theresas Little Treasures",Miscellaneous,,,Philadelphia,Open,03/08/2011,(215)924-4747,,,2922 N. Bailey St,,Philadelphia,PA,19132,,2922 N. Bailey St,,Philadelphia,PA,19132,,Director,Ms,Theresa,,McCaskill,,(215)924-4747,,,,
213367972,Terre Hill Mennonite High Sch,"Nonpublic, Non-Licensed School",13,Lancaster-Lebanon IU 13,Lancaster,Open,10/01/1992,(717)445-4618,,,1416 Union Grove Rd,,Terre Hill,PA,17581,9701,1416 Union Grove Rd,,Terre Hill,PA,17581,9701,Principal,Mr,Daniel,L,Rutt,,,,,,
381028902,Terry Smith DBA Love Learn & Play Childcare & Learning Ctr,Miscellaneous,,,Allegheny,Open,03/21/2013,(412)372-5700,,,502 Laurel Drive,,Monroeville,PA,15146,,502 Laurel Drive,,Monroeville,PA,15146,,Director,Ms,Terry,,Smith,,(412)609-2497,,,,
305518400,"TGM Holdings LLC, Jumpin Jack's Fun Factory",Miscellaneous,,,Philadelphia,Open,08/08/2012,(267)273-1498,,,507 W. Girard Avenue,,Philadelphia,PA,19128,,507 W. Girard Avenue,,Philadelphia,PA,19128,,Director,Mr,Terry,,Murray,,(215)208-5771,,,,
413361008,Thaddeus Stevens Coll of Tech ,College of Technology                   ,,,Lancaster,Open,04/29/1987,(717)299-7730,,http://www.stevenscollege.edu,750 East King Street          ,                              ,Lancaster                     ,PA,17602,,750 East King Street          ,                              ,Lancaster                     ,PA,17602,,Chief Executive Officer,Dr,William   , ,Griscom         ,,,,,,
300518830,Thankful Learning Center Inc,"Nonpublic, Non-Licensed School",26,Philadelphia IU 26,Philadelphia,Open,10/01/1992,(215)226-5544,,,3200-02 North 17 Street,,Philadelphia,PA,19140,0000,3200-02 North 17 Street,,Philadelphia,PA,19140,,Principal,Mrs,Johnnie,L,Williams,,,,,,
300510029,Thankful Learning Center Inc.,Miscellaneous,,,Philadelphia,Open,02/04/2002,(215)226-5544,,,3200-02 North 17th Street,,Philadelphia,PA,19140,,3200-02 North 17th Street,,Philadelphia,PA,19140,,,,,,,,,,,,
300015445,The Academy for Media Production,Act 48 Independent Provider,,,Adams,Open,07/22/2011,(800)661-2981,,,18 Carlisle St. Suite 109,,Gettysburg,PA,17325,,18 Carlisle St. Suite 109,,Gettysburg,PA,17325,,,,,,,,,,,,
302020075,The Agency for Jewish Learning,Act 48 Independent Provider,,,Allegheny,Open,09/04/2001,(412)521-1101,,http://www.jei.net,2740 Beechwood Boulevard,,Pittsburgh,PA,15217,,2740 Beechwood Boulevard,,Pittsburgh,PA,15217,,,,,,,,,,,,
326510143,The Alliance for Psychoanalytic Thought,Act 48 Independent Provider,,,Philadelphia,Open,05/13/2005,,,,3810 Rockland-East Fairmount Park 3810 Mt. Pleasan,,Philadelphia,PA,19121,,3810 Rockland-East Fairmount Park 3810 Mt. Pleasan,,Philadelphia,PA,19121,,,,,,,,,,,,
324515764,THE AMAZING MIND OF THE SMALL FRY INC,Miscellaneous,,,Philadelphia,Open,08/14/2010,(215)226-7700,,,2901 WEST LIHIGH AVENUE,,PHILADELPHIA,PA,19132,,2901 WEST LIHIGH AVENUE,,PHILADELPHIA,PA,19132,,Director,Ms,YASMIN,,HILL,,(215)226-7700,,,,
315220098,The Arc of Pennsylvania,Professional Education Association,,,Dauphin,Open,09/15/2006,(717)234-2621,,http://www.thearcpa.org,101 S 2nd Street - Suite 8,,Harrisburg,PA,17101,,101 S 2nd Street - Suite 8,,Harrisburg,PA,17101,,Coordinator,Mr,Stephen,H,Suroviec,,(717)234-2621,,,,
300450004,The Art Learning Center Inc,Miscellaneous,,,Monroe,Open,07/18/2002,(570)476-3090,,,3225 N Fifth Street,,East Stroudsburg,PA,18301,,3225 N Fifth Street,,East Stroudsburg,PA,18301,,,,,,,,,,,,
300516436,The Attic Youth Center,Act 48 Independent Provider,,,Philadelphia,Open,03/07/2013,(215)545-4331,104,,255 South 16th Street,,Philadelphia,PA,19102,,255 South 16th Street,,Philadelphia,PA,19102,,,,,,,,,,,,
921130695,The Authority ,Library,,,Carbon,Open,01/20/2004,,,,64 Great Oaks Dr ,,Nesquehoning ,PA,18240,2136,64 Great Oaks Dr ,,Nesquehoning ,PA,18240,2136,,,,,,,,,,,
926511051,The Beasley Firm ,Library,,,Philadelphia,Open,01/20/2004,(215)592-1000,,,Law Library ,1125 Walnut St ,Philadelphia ,PA,19107,4997,Law Library ,1125 Walnut St ,Philadelphia ,PA,19107,4997,,,,,,,,,,,
340146582,The Blanchard Church of Christ,Miscellaneous,,,Centre,Open,08/17/2011,(570)962-0025,,,Po Box 416,,Blanchard,PA,16826,,Po Box 416,,Blanchard,PA,16826,,Director,Ms,Cathy,,Redmond,,(570)962-0025,,,,
302020076,The Bradley Center,Act 48 Independent Provider,,,Allegheny,Open,04/01/2002,(412)788-8219,5066,http://www.thebradleycenter.org,5180 Campbells Run Road,,Pittsburgh,PA,15205,,5180 Campbells Run Road,,Pittsburgh,PA,15205,,,,,,,,,,,,
302020076,The Bradley Center,Miscellaneous,,,Allegheny,Open,04/01/2002,(412)788-8219,5066,http://www.thebradleycenter.org,5180 Campbells Run Road,,Pittsburgh,PA,15205,,5180 Campbells Run Road,,Pittsburgh,PA,15205,,,,,,,,,,,,
303028594,The Bradley Center,Miscellaneous,3,Allegheny IU 3,Allegheny,Open,05/31/2013,(412)788-8219,,,5180 Campbells Run Road,,Pittsburgh,PA,15205,,5180 Campbells Run Road,,Pittsburgh,PA,15205,,Education Director,Ms,Charissa,,Rychcik,,,,,,
302020010,The Bradley Center Robinson,Miscellaneous,3,Allegheny IU 3,Allegheny,Open,12/27/2004,(412)788-8219,,,5180 Campbells Run Road,,Pittsburgh,PA,15205,,5180 Campbells Run Road,,Pittsburgh,PA,15205,,Education Director,Ms,Charissa,,Rychcik,,,,,,
423465952,The Brendlinger Library,Library,,,Montgomery,Open,01/20/1998,(215)641-6596,,,340 DeKalb Pike ,,Blue Bell ,PA,19422,0796,340 DeKalb Pike ,,Blue Bell ,PA,19422,0796,,,,,,,,,,,
300006631,"The Care Courses School, Inc.",Act 48 Independent Provider,,,Out-of-State,Open,02/10/2006,(800)685-7610,,http://www.carecourses.com,P.O. Box 10526,,McLean,VA,22102,8526,P.O. Box 10526,,McLean,VA,22102,8526,,,,,,,,,,,
301396399,The Caring Place Inc.,Miscellaneous,,,Lehigh,Open,08/28/2012,(610)433-5673,,,931 West Hamilton Street,First Floor,Allentown,PA,18101,,931 West Hamilton Street,First Floor,Allentown,PA,18101,,Director,Ms,Mary,E,Griffin,,(610)433-5683,,,,
315210028,The Cartoon Tycoon,Act 48 Independent Provider,,,Cumberland,Open,04/27/2001,,,http://www.cartoontycoon.com,"207 Walnut Alley, Suite 250",,"New Cumberland, PA 17070",PA,17070,,"207 Walnut Alley, Suite 250",,"New Cumberland, PA 17070",PA,17070,,,,,,,,,,,,
902024291,The Children's Institute ,Library,,,Allegheny,Open,05/31/2005,(412)420-2247,,,6301 Northumberland St ,,Pittsburgh ,PA,15217,,6301 Northumberland St ,,Pittsburgh ,PA,15217,,,,,,,,,,,,
336396596,The Children's Learning Center,Miscellaneous,,,Lehigh,Open,06/03/2014,(484)863-9067,,,7001 Route 309 South,,Coopersburg,PA,18036,1109,7001 Route 309 South,,Coopersburg,PA,18036,1109,Director,Ms,Barbara,,Albert,,(484)863-9067,,,,
300480002,THE CHILDRENS GARDEN INC,Miscellaneous,,,Northampton,Open,12/21/2004,(610)258-0500,,,61 KUNKLE DRIVE,,EASTON,PA,18045,,61 KUNKLE DRIVE,,EASTON,PA,18045,,,,,,,,,,,,
320480013,The Childrens Home of Easton,Miscellaneous,20,Colonial IU 20,Northampton,Open,08/31/2005,,,,227 5th Street,,West Easton,PA,18042,6118,227 5th Street,,West Easton,PA,18042,6118,,,,,,,,,,,
320480014,The Childrens Home of Easton,Miscellaneous,20,Colonial IU 20,Northampton,Open,08/31/2005,,,,622 Hayes Street #624,,Bethlehem,PA,18015,3506,622 Hayes Street #624,,Bethlehem,PA,18015,3506,,,,,,,,,,,
320480015,The Childrens Home of Easton,Miscellaneous,20,Colonial IU 20,Northampton,Open,08/31/2005,,,,1137 Northampton Street,,Easton,PA,18042,4115,1137 Northampton Street,,Easton,PA,18042,4115,,,,,,,,,,,
309542991,The Childrens Kastle Daycare Inc.,Miscellaneous,,,Schuylkill,Open,03/13/2015,(570)622-8000,,,1515 Mount Hope Avenue,,Pottsville,PA,17901,1400,1515 Mount Hope Avenue,,Pottsville,PA,17901,1400,Director,Mr,Zachary,,Howe,,(570)622-8000,,,,
348072211,The Childrens Place Academy LLC,Miscellaneous,,,Blair,Open,06/26/2014,(814)943-6070,,,4016 5th Avenue,,Altoona,PA,16602,1626,4016 5th Avenue,,Altoona,PA,16602,1626,Director,Ms,Erin,,Fouse,,(814)943-6070,,,,
310514138,The Church of the Living God Day Care Center,Miscellaneous,,,Philadelphia,Open,02/25/2013,(215)474-1233,,,201 North 61st St,,Philadelphia,PA,19139,,201 North 61st St,,Philadelphia,PA,19139,,Director,Dr,Kate,,Osuala,,(215)474-1233,,,,
396001830,The Churchill Centre,Act 48 Independent Provider,,,Out-of-State,Open,12/01/2007,(312)658-6088,,http://www.winstonchurchill.org,200 West Madison Street,Suite 1700,Chicago,IL,60606,,200 West Madison Street,Suite 1700,Chicago,IL,60606,,,,,,,,,,,,
410147201,The Ciletti Memorial Library,Library,,,Schuylkill,Open,12/15/2005,(570)385-6234,,,240 University Dr ,,Schuylkill Haven ,PA,17972,2210,240 University Dr ,,Schuylkill Haven ,PA,17972,2210,,,,,,,,,,,
315511851,The Clay Studio,Act 48 Independent Provider,,,Philadelphia,Open,10/04/2007,(215)925-3453,,,139 N. Second Street,,Philadelphia,PA,19106,,139 N. Second Street,,Philadelphia,PA,19106,,,,,,,,,,,,
324150037,The Coad Group,Act 48 Independent Provider,,,Chester,Open,11/02/2005,(610)363-6164,,,930 E. Lancaster Ave.,,Exton,PA,19341,,930 E. Lancaster Ave.,,Exton,PA,19341,,,,,,,,,,,,
325010100,The Colonial Pennsylvania Plantation,Act 48 Independent Provider,,,Adams,Open,04/07/2006,,,http://www.colonialplantation.org,Ridley Creek State Park,,Media,PA,19063,,Ridley Creek State Park,,Media,PA,19063,,,,,,,,,,,,
