LEAAUNumber,LEAInstName,LEACategory,LEAIUNumber,LEAIU,LEACountyName,LEAStatus,LEAStatusEffectiveDate,LEAWebAddress,LEAMailingAddressLine1,LEAMailingAddressLine2,LEAMailingCity,LEAMailingState,LEAMailingZipCode,LEAMailingZipCodeExtn,LEALocationAddressLine1,LEALocationAddressLine2,LEALocationCity,LEALocationState,LEALocationZipCode,LEALocationZipCodeExtn,LEAPhoneNumber,LEAPhoneNumberExtn,LEAAdminTitle,LEAAdminSalutation,LEAAdminFirstName,LEAAdminMiddleInitial,LEAAdminLastName,LEAAdminSuffix,LEAAdminPhone,LEAAdminPhoneExtn,SchoolInstCtgyDesc,SchoolAUNNum,SchoolBranchNum,SchoolName,GradeYear,GradeList,GradeCtgy,K4_Half,K4_Full,K5_Half,K5_Full,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Elementary_Ungraded,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Secondary_Ungraded,SchoolCountyName,SchoolStatus,SchoolStatusEffDate,SchoolWebAddress,SchoolPhone,SchoolPhoneExtn,SchoolMailingAddressLine1,SchoolMailingAddressLine2,SchoolMailingCity,SchoolMailingState,SchoolMailingZipCode,SchoolMailingZipCodeExtn,SchoolLocationAddressLine1,SchoolLocationAddressLine2,SchoolLocationCity,SchoolLocationState,SchoolLocationZipCode,SchoolLocationZipCodeExtn,SchoolAdminTitle,SchoolAdminSalutation,SchoolAdminFirstName,SchoolAdminMiddleInitial,SchoolAdminLastName,SchoolAdminSuffix,CyberSchoolInd,
118408852,Wilkes-Barre Area SD,School District,18,Luzerne IU 18,Luzerne,Open,06/08/1999,http://www.wbasd.k12.pa.us,730 S Main St,,Wilkes Barre,PA,18711,0376,730 S Main St,,Wilkes Barre,PA,18711,0376,(570)826-7182,,Superintendent,Dr,Bernard,S,Prevuznak,,(570)826-7111,1148,Regular School,118408852,7497,Solomon/Plains JHS,2015-2016,7-8,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Luzerne,Open,08/14/1998,,(570)826-7224,,43 Abbott St,,Plains,PA,18705,1905,43 Abbott St,,Plains,PA,18705,1905,Principal,Mr,John,,Woloski,,,
103029803,Wilkinsburg Borough SD,School District,3,Allegheny IU 3,Allegheny,Open,06/08/1999,http://www.wilkinsburgschools.org,718 Wallace Ave,,Wilkinsburg,PA,15221,2215,718 Wallace Ave,,Wilkinsburg,PA,15221,2215,(412)371-9667,,Acting Superintendent,Dr,Joseph,,Petrella,,(412)371-9667,,Regular School,103029803,0553,Turner El Sch,2015-2016,"PreKF,K5F-6",ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,06/22/1998,,(412)731-5883,,1833 Laketon Rd,,Wilkinsburg,PA,15221,1607,1833 Laketon Rd,,Wilkinsburg,PA,15221,1607,Principal,Ms,Tanya,,Smith,,,
103029803,Wilkinsburg Borough SD,School District,3,Allegheny IU 3,Allegheny,Open,06/08/1999,http://www.wilkinsburgschools.org,718 Wallace Ave,,Wilkinsburg,PA,15221,2215,718 Wallace Ave,,Wilkinsburg,PA,15221,2215,(412)371-9667,,Acting Superintendent,Dr,Joseph,,Petrella,,(412)371-9667,,Regular School,103029803,0554,Wilkinsburg MS,2015-2016,7-8,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,06/21/2000,,(412)244-9303,,747 Wallace Ave,,Pittsburgh,PA,15221,2243,747 Wallace Ave,,Pittsburgh,PA,15221,2243,Acting Principal,Ms,Shawn,,Johnston,,,
103029803,Wilkinsburg Borough SD,School District,3,Allegheny IU 3,Allegheny,Open,06/08/1999,http://www.wilkinsburgschools.org,718 Wallace Ave,,Wilkinsburg,PA,15221,2215,718 Wallace Ave,,Wilkinsburg,PA,15221,2215,(412)371-9667,,Acting Superintendent,Dr,Joseph,,Petrella,,(412)371-9667,,Regular School,103029803,0555,Wilkinsburg SHS,2015-2016,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,06/21/2000,,(412)371-9500,,747 Wallace Ave,,Wilkinsburg,PA,15221,2243,747 Wallace Ave,,Wilkinsburg,PA,15221,2243,Acting Principal,Ms,Shawn,,Johnston,,,
103029803,Wilkinsburg Borough SD,School District,3,Allegheny IU 3,Allegheny,Open,06/08/1999,http://www.wilkinsburgschools.org,718 Wallace Ave,,Wilkinsburg,PA,15221,2215,718 Wallace Ave,,Wilkinsburg,PA,15221,2215,(412)371-9667,,Acting Superintendent,Dr,Joseph,,Petrella,,(412)371-9667,,Regular School,103029803,5106,Kelly El Sch,2015-2016,"PreKF,K5F-6",ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,06/22/1998,,(412)371-9504,,400 Kelly Ave,,Wilkinsburg,PA,15221,3158,400 Kelly Ave,,Wilkinsburg,PA,15221,3158,Principal,Ms,Kerry,,Francis,,,
125239652,William Penn SD,School District,25,Delaware County IU 25,Delaware,Open,07/13/1999,http://www.wpsd.k12.pa.us,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,(610)284-8000,1236,,,,,,,,,Regular School,125239652,1856,Colwyn El Sch,2015-2016,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Delaware,Open,07/29/1993,http://www.wpsd.k12.pa.us,(610)957-5470,,211 Pine Street,,Colwyn,PA,19023,,211 Pine Street,,Colwyn,PA,19023,,Principal,Ms,Patricia,,Blanding-Stewart,,,
125239652,William Penn SD,School District,25,Delaware County IU 25,Delaware,Open,07/13/1999,http://www.wpsd.k12.pa.us,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,(610)284-8000,1236,,,,,,,,,Regular School,125239652,1887,Ardmore Avenue Sch,2015-2016,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Delaware,Open,07/27/1994,http://www.wpsd.k12.pa.us,(610)623-7900,,161 Ardmore Ave,,Lansdowne,PA,19050,1546,161 Ardmore Ave,,Lansdowne,PA,19050,1546,Principal,Mr,Timothy,,McKay,,,
125239652,William Penn SD,School District,25,Delaware County IU 25,Delaware,Open,07/13/1999,http://www.wpsd.k12.pa.us,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,(610)284-8000,1236,,,,,,,,,Regular School,125239652,1890,East Lansdowne El Sch,2015-2016,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Delaware,Open,07/27/1994,http://www.wpsd.k12.pa.us,(610)626-2415,,401 Emerson Ave,,East Lansdowne,PA,19050,2542,401 Emerson Ave,,East Lansdowne,PA,19050,2542,Principal,Ms,Phyllis,,Cubit,,,
125239652,William Penn SD,School District,25,Delaware County IU 25,Delaware,Open,07/13/1999,http://www.wpsd.k12.pa.us,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,(610)284-8000,1236,,,,,,,,,Regular School,125239652,1974,W B Evans Magnet Sch,2015-2016,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Delaware,Open,07/07/1999,http://www.wpsd.k12.pa.us,(610)623-5975,,900 Baily Rd,,Yeadon,PA,19050,3339,900 Baily Rd,,Yeadon,PA,19050,3339,Principal,Ms,Dujuana,,Ambrose-Dessau,,,
125239652,William Penn SD,School District,25,Delaware County IU 25,Delaware,Open,07/13/1999,http://www.wpsd.k12.pa.us,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,(610)284-8000,1236,,,,,,,,,Regular School,125239652,6509,Aldan El Sch,2015-2016,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Delaware,Open,07/07/1999,http://www.wpsd.k12.pa.us,(610)626-3410,,1 North Woodlawn Ave,,Aldan,PA,19018,3836,1 North Woodlawn Ave,,Aldan,PA,19018,3836,Principal,Ms,Janet,,Braker,,,
125239652,William Penn SD,School District,25,Delaware County IU 25,Delaware,Open,07/13/1999,http://www.wpsd.k12.pa.us,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,(610)284-8000,1236,,,,,,,,,Regular School,125239652,7020,Park Lane El Sch,2015-2016,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Delaware,Open,07/07/1999,http://www.wpsd.k12.pa.us,(610)534-4880,,1300 Park Ln,,Darby,PA,19023,1397,1300 Park Ln,,Darby,PA,19023,1397,Principal,Dr,Dawnee,A,Watson-Bouie,,,
125239652,William Penn SD,School District,25,Delaware County IU 25,Delaware,Open,07/13/1999,http://www.wpsd.k12.pa.us,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,(610)284-8000,1236,,,,,,,,,Regular School,125239652,7385,Bell Avenue School,2015-2016,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Delaware,Open,07/13/2000,http://www.wpsd.k12.pa.us,(610)284-6100,,1000 Bell Ave,,Yeadon,PA,19050,3896,1000 Bell Ave,,Yeadon,PA,19050,3896,Principal,Ms,Marie,,Robinson,,,
125239652,William Penn SD,School District,25,Delaware County IU 25,Delaware,Open,07/13/1999,http://www.wpsd.k12.pa.us,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,(610)284-8000,1236,,,,,,,,,Regular School,125239652,7918,Penn Wood MS,2015-2016,7-8,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Delaware,Open,07/01/2006,http://www.wpsd.k12.pa.us,(610)586-1804,,121 Summit St,,Darby,PA,19023,2298,121 Summit St,,Darby,PA,19023,2298,Acting Principal,Ms,Devin,,Layton,,,
125239652,William Penn SD,School District,25,Delaware County IU 25,Delaware,Open,07/13/1999,http://www.wpsd.k12.pa.us,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,(610)284-8000,1236,,,,,,,,,Regular School,125239652,8018,Walnut Street El Sch,2015-2016,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Delaware,Open,07/01/2008,http://www.wpsd.k12.pa.us,(610)534-5660,,224 South Sixth Street,,Darby,PA,19023,2499,224 South Sixth Street,,Darby,PA,19023,2499,Principal,Mr,Joseph,,Williams,Jr,,
125239652,William Penn SD,School District,25,Delaware County IU 25,Delaware,Open,07/13/1999,http://www.wpsd.k12.pa.us,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,100 Green Avenue Annex,,Lansdowne,PA,19050,2095,(610)284-8000,1236,,,,,,,,,Regular School,125239652,8231,Penn Wood HS,2015-2016,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Delaware,Open,07/01/2012,http://www.wpsd.k12.pa.us,(610)284-8080,,100 Green Avenue,,Lansdowne,PA,19050,2095,100 Green Avenue,,Lansdowne,PA,19050,2095,Principal,Dr,Brandon,,Cooley,,,
129548803,Williams Valley SD,School District,29,Schuylkill IU 29,Schuylkill,Open,07/26/2000,http://www.wvschools.net,10330 State Route 209,,Tower City,PA,17980,9801,10330 State Route 209,,Tower City,PA,17980,9801,(717)647-2167,1224,Superintendent,Dr,Donald,J,Burkhardt,,(717)647-2167,1229,Regular School,129548803,3914,Williams Valley JSHS,2015-2016,7-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Schuylkill,Open,07/19/1996,http://www.wvschools.net,(717)647-2167,1224,10330 State Route 209,,Tower City,PA,17980,9801,10330 State Route 209,,Tower City,PA,17980,9801,Principal,Mr,Chris,,Cooper,,,
129548803,Williams Valley SD,School District,29,Schuylkill IU 29,Schuylkill,Open,07/26/2000,http://www.wvschools.net,10330 State Route 209,,Tower City,PA,17980,9801,10330 State Route 209,,Tower City,PA,17980,9801,(717)647-2167,1224,Superintendent,Dr,Donald,J,Burkhardt,,(717)647-2167,1229,Regular School,129548803,7357,Williams Valley El Sch,2015-2016,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Schuylkill,Open,06/24/1997,http://www.wvschools.net,(717)647-2167,,10400 State Route 209,,Tower City,PA,17980,9611,10400 State Route 209,,Tower City,PA,17980,9611,Principal,Mrs,Caitlin,,Mohl,,,
108079004,Williamsburg Community SD,School District,8,Appalachia IU 8,Blair,Open,06/08/1999,http://www.williamsburg.k12.pa.us,515 W 3rd St,,Williamsburg,PA,16693,1121,515 W 3rd St,,Williamsburg,PA,16693,1121,(814)832-2125,,Acting Superintendent,Ms,Lisa,M,Murgas,,(814)832-2125,,Regular School,108079004,0950,Williamsburg Community El Sch,2015-2016,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Blair,Open,06/30/2000,http://www.williamsburg.k12.pa.us,(814)832-2125,,16 Sage Hill Dr,,Williamsburg,PA,16693,1121,16 Sage Hill Dr,,Williamsburg,PA,16693,1121,,,,,,,,
108079004,Williamsburg Community SD,School District,8,Appalachia IU 8,Blair,Open,06/08/1999,http://www.williamsburg.k12.pa.us,515 W 3rd St,,Williamsburg,PA,16693,1121,515 W 3rd St,,Williamsburg,PA,16693,1121,(814)832-2125,,Acting Superintendent,Ms,Lisa,M,Murgas,,(814)832-2125,,Regular School,108079004,0951,Williamsburg Community JSHS,2015-2016,7-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Blair,Open,06/30/2000,http://www.williamsburg.k12.pa.us,(814)832-2125,,515 W Third St,,Williamsburg,PA,16693,1121,515 W Third St,,Williamsburg,PA,16693,1121,Principal,Mr,Todd,,Dishong,,,
117417202,Williamsport Area SD,School District,17,BLaST IU 17,Lycoming,Open,06/08/1999,http://www.wasd.org,2780 West Fourth Street,,Williamsport,PA,17701,6409,2780 West Fourth Street,,Williamsport,PA,17701,6409,(570)327-5500,,Superintendent,Dr,Don,C,Adams,,(570)327-5500,33596,Regular School,117417202,3057,Cochran Primary Sch,2015-2016,K5F-3,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lycoming,Open,07/18/2000,http://www.wasd.org,(570)322-9731,,1500 Cherry St,,Williamsport,PA,17701,2169,1500 Cherry St,,Williamsport,PA,17701,2169,Principal,Ms,Cindy,,Schuyler,,,
117417202,Williamsport Area SD,School District,17,BLaST IU 17,Lycoming,Open,06/08/1999,http://www.wasd.org,2780 West Fourth Street,,Williamsport,PA,17701,6409,2780 West Fourth Street,,Williamsport,PA,17701,6409,(570)327-5500,,Superintendent,Dr,Don,C,Adams,,(570)327-5500,33596,Regular School,117417202,3058,Jackson Primary Sch,2015-2016,K5F-3,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lycoming,Open,08/03/1993,http://www.wasd.org,(570)323-1992,,2500 Newberry St,,Williamsport,PA,17701,,2500 Newberry St,,Williamsport,PA,17701,,Principal,Mr,Kirk,,Felix,,,
117417202,Williamsport Area SD,School District,17,BLaST IU 17,Lycoming,Open,06/08/1999,http://www.wasd.org,2780 West Fourth Street,,Williamsport,PA,17701,6409,2780 West Fourth Street,,Williamsport,PA,17701,6409,(570)327-5500,,Superintendent,Dr,Don,C,Adams,,(570)327-5500,33596,Regular School,117417202,3073,Curtin Intrmd Sch,2015-2016,4-6,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lycoming,Open,08/03/1993,http://www.wasd.org,(570)323-4785,,85 Eldred St,,Williamsport,PA,17701,2259,85 Eldred St,,Williamsport,PA,17701,2259,Principal,Mr,David,,Michaels,,,
117417202,Williamsport Area SD,School District,17,BLaST IU 17,Lycoming,Open,06/08/1999,http://www.wasd.org,2780 West Fourth Street,,Williamsport,PA,17701,6409,2780 West Fourth Street,,Williamsport,PA,17701,6409,(570)327-5500,,Superintendent,Dr,Don,C,Adams,,(570)327-5500,33596,Regular School,117417202,6367,Hepburn-Lycoming Primary Sch,2015-2016,K5F-3,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lycoming,Open,10/15/1998,http://www.wasd.org,(570)494-1112,,355 Route 973 East,,Cogan Station,PA,17728,9803,355 Route 973 East,,Cogan Station,PA,17728,9803,Principal,Dr,Robert,,Williams,,,
117417202,Williamsport Area SD,School District,17,BLaST IU 17,Lycoming,Open,06/08/1999,http://www.wasd.org,2780 West Fourth Street,,Williamsport,PA,17701,6409,2780 West Fourth Street,,Williamsport,PA,17701,6409,(570)327-5500,,Superintendent,Dr,Don,C,Adams,,(570)327-5500,33596,Regular School,117417202,6368,Williamsport Area SHS,2015-2016,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Lycoming,Open,07/12/2000,http://www.wasd.org,(570)323-8411,,2990 W 4th St,,Williamsport,PA,17701,9134,2990 W 4th St,,Williamsport,PA,17701,9134,Principal,Mr,Brandon,,Pardoe,,,
117417202,Williamsport Area SD,School District,17,BLaST IU 17,Lycoming,Open,06/08/1999,http://www.wasd.org,2780 West Fourth Street,,Williamsport,PA,17701,6409,2780 West Fourth Street,,Williamsport,PA,17701,6409,(570)327-5500,,Superintendent,Dr,Don,C,Adams,,(570)327-5500,33596,Regular School,117417202,6861,Lycoming Valley Intrmd Sch,2015-2016,4-6,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lycoming,Open,08/03/1993,http://www.wasd.org,(570)494-1700,,1825 Hays Lane,,Williamsport,PA,17701,1070,1825 Hays Lane,,Williamsport,PA,17701,1070,Principal,Mr,Timothy,,Fausnaught,,,
117417202,Williamsport Area SD,School District,17,BLaST IU 17,Lycoming,Open,06/08/1999,http://www.wasd.org,2780 West Fourth Street,,Williamsport,PA,17701,6409,2780 West Fourth Street,,Williamsport,PA,17701,6409,(570)327-5500,,Superintendent,Dr,Don,C,Adams,,(570)327-5500,33596,Regular School,117417202,7061,Stevens Primary Sch,2015-2016,K5F-3,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lycoming,Open,08/22/1990,http://www.wasd.org,(570)322-7853,,1150 Louisa St,,Williamsport,PA,17701,1615,1150 Louisa St,,Williamsport,PA,17701,1615,Principal,Mr,James,,Ellis,,,
117417202,Williamsport Area SD,School District,17,BLaST IU 17,Lycoming,Open,06/08/1999,http://www.wasd.org,2780 West Fourth Street,,Williamsport,PA,17701,6409,2780 West Fourth Street,,Williamsport,PA,17701,6409,(570)327-5500,,Superintendent,Dr,Don,C,Adams,,(570)327-5500,33596,Regular School,117417202,8273,Williamsport Area MS,2015-2016,7-8,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Lycoming,Open,07/01/2013,,(570)323-6177,,2800 West Fourth Street,,Williamsport,PA,17701,,2800 West Fourth Street,,Williamsport,PA,17701,,Principal,Mr,Reginald,,Fatherly,,,
104378003,Wilmington Area SD,School District,4,Midwestern IU 4,Lawrence,Open,02/29/2000,http://www.wilmington.k12.pa.us,300 Wood St,,New Wilmington,PA,16142,1016,300 Wood St,,New Wilmington,PA,16142,1016,(724)656-8866,,Superintendent,Dr,Michelle,M,Miller,,(724)656-8866,6101,Regular School,104378003,2721,Wilmington Area HS,2015-2016,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Lawrence,Open,12/07/2000,http://www.wilmington.k12.pa.us,(724)656-8866,1000,350 Wood St,,New Wilmington,PA,16142,1099,350 Wood St,,New Wilmington,PA,16142,1099,Principal,Mr,Benjamin,,Fennick,,,
104378003,Wilmington Area SD,School District,4,Midwestern IU 4,Lawrence,Open,02/29/2000,http://www.wilmington.k12.pa.us,300 Wood St,,New Wilmington,PA,16142,1016,300 Wood St,,New Wilmington,PA,16142,1016,(724)656-8866,,Superintendent,Dr,Michelle,M,Miller,,(724)656-8866,6101,Regular School,104378003,4865,Pulaski El Sch,2015-2016,K5F-3,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lawrence,Open,02/22/2000,http://www.wilmington.k12.pa.us,(724)656-8866,4000,320 Wilson Dr,,Pulaski,PA,16143,9801,320 Wilson Dr,,Pulaski,PA,16143,9801,Principal,Mr,Robert,,Kwiat,,,
104378003,Wilmington Area SD,School District,4,Midwestern IU 4,Lawrence,Open,02/29/2000,http://www.wilmington.k12.pa.us,300 Wood St,,New Wilmington,PA,16142,1016,300 Wood St,,New Wilmington,PA,16142,1016,(724)656-8866,,Superintendent,Dr,Michelle,M,Miller,,(724)656-8866,6101,Regular School,104378003,6963,New Wilmington El Sch,2015-2016,K5F-4,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lawrence,Open,02/22/2000,http://www.wilmington.k12.pa.us,(724)656-8866,3000,450 Wood St,,New Wilmington,PA,16142,1022,450 Wood St,,New Wilmington,PA,16142,1022,Principal,Mr,Robert,,Kwiat,,,
104378003,Wilmington Area SD,School District,4,Midwestern IU 4,Lawrence,Open,02/29/2000,http://www.wilmington.k12.pa.us,300 Wood St,,New Wilmington,PA,16142,1016,300 Wood St,,New Wilmington,PA,16142,1016,(724)656-8866,,Superintendent,Dr,Michelle,M,Miller,,(724)656-8866,6101,Regular School,104378003,7352,Wilmington Area MS,2015-2016,"5-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Lawrence,Open,02/22/2000,http://www.wilmington.k12.pa.us,(724)656-8866,2000,400 Wood St,,New Wilmington,PA,16142,1022,400 Wood St,,New Wilmington,PA,16142,1022,Principal,Mr,George,,Endrizzi,,,
114069103,Wilson  SD,School District,14,Berks County IU 14,Berks,Open,06/08/1999,http://www.wilsonsd.org,2601 Grandview Blvd,,West Lawn,PA,19609,1324,2601 Grandview Blvd,,West Lawn,PA,19609,1324,(610)670-0180,,Superintendent,Dr,Thomas,,Ruth,,(610)670-0180,1115,Regular School,114069103,0883,Whitfield El Sch,2015-2016,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Berks,Open,08/03/1993,,(610)670-0180,,2601 Grandview Blvd,,West Lawn,PA,19609,    ,2700 Van Reed Rd,,West Lawn,PA,19609,    ,,Mr,Brad,,Hart,,,
114069103,Wilson  SD,School District,14,Berks County IU 14,Berks,Open,06/08/1999,http://www.wilsonsd.org,2601 Grandview Blvd,,West Lawn,PA,19609,1324,2601 Grandview Blvd,,West Lawn,PA,19609,1324,(610)670-0180,,Superintendent,Dr,Thomas,,Ruth,,(610)670-0180,1115,Regular School,114069103,6773,Cornwall Terrace El Sch,2015-2016,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Berks,Open,06/24/1997,,(610)670-0180,8012,2610 Grandview Blvd,,West Lawn,PA,19609,    ,3100 Iroquois Ave.,,Sinking Spring,PA,19608,    ,,Ms,Jennifer,C,Dianna,,,
